,tweet,label
68,baba watch this video and laugh small i dey reason na wetin person like you fit do,positive
69,wait o so if u dey do voice note for whatsapp when you dey laugh the voice not con mistakenly canceled you go laugh again,positive
70,na wey smart dey make for class but when comes na dat same pikin dey dust all the,positive
71,won get e gidi sorry bro naso me sef wake by past slept back thank god say my brain wake me say i don sleep pass hr,positive
72,she just sent me money my card dey comot next year,positive
73,my belle don dey big like own because of am o,positive
74,and na one man go dey chop the sexy girl work like this,positive
75,hahahaha no vex baba me na mentor i want write but autocorrect change am to ancestor but e still blend so i leave am like that see you on sunday boss,positive
76,today on the news we have been directed to let you know ampiclox no dey comot belle its an antibiotic which should be used only when needed and prescribed for you to avoid antimicrobial resistance it is not a contraceptive biko thank you,positive
77,enjoy again make una know waiten una dey talk oh,positive
78,if anybody dey wey i don offend in one way or the other make una please slide in my dm imma apologize either im at fault or youre at fault i go apologize and let all go its december thanks love always ️,positive
79,you gats tell them they gotta know say na me dey hold you down let them know im your controlla say na me dey make you bounceyou gats loud am so tey no body fit doubt am say na me dey hold you downlove e no be hide and seek o️ thanks️,positive
80,show don dey paly now on air with jennifer omoko i salute you padi mihow your day waka passhow the work and hustlehope say all dey wella with you life na osusu everybody go pack wen their turn reach weti you understand by this proverb,positive
81,boss abeg march th na my bday make i still win am every time i dey try but today na today we die for this twitter lol,positive
82,i dont even knw dat wizzy sabi shaku shaku and i dey look for hu go teach me lol,positive
83,it will be a dream come true for many of us to see feature abi make we use jazz carry dem enta studio ni make dem no come out till dey release like songs,positive
84,you sef na legend,positive
85,are you watching me with d using g haaaaaanyway just add small vodka to the bucket of ice make e for dey chilled,positive
86,and then you go ahead and fuck him because the thing dey sweet man as e dey sweet woman,positive
87,i don wildcard na salah make em rest na hazard i wan dey captain now,positive
88,abeg come and buy na i sell laptops and phones iphone and samsung only i sell all brandskind of laptop abeg patronize me im registered cac,positive
89,abeg e dont count my own,positive
90,dcode wey tell mulla big word na once mulla go house go think of how to drive e aruba,positive
91,she get personal games wey she dey microscope wellaomo she good for dis business,positive
92,now this caught my attention ill die dia,positive
93,guyyyyy i go dey open mouth dey sleep i go dey open mouth watch film i go dey open mouth dey smile see ehn no just worry my handle go change to king of smiles,positive
94,if e nor b titans e nor fit b like titansgood morning beautiful titans,positive
95,invite me come ibadan baba e don tey i chop ewa ati bread,positive
96,i fit set you up with the other,positive
97,i get wise friends abeg ola told me something remarkable lately he was like bruh abeg in all you do pls end up with a kind partner because there are days when love wont be enough but you see a kind partner ehn heshe will be kind to you regardless i don die,positive
98,you no be balldem want pass u aroundthank god say socratis dey field,positive
99,lolz if na mhe be yhu i would not conclude dat way actually nd stil dea,positive
100,amen good morning guys presenting to you some of the baddest sauces on our menu na lagos we dey o and na food we dey sell patronize us biko,positive
101,e sabi play ball i wan open my sports agency,positive
102,this song dey molest abt but the song dey romance,positive
103,too many cute things this young man has been around this his little girl ever since they moved into the ward already singing sef haaa all no be money o,positive
104,so at this sweet juncture its time to attack the third task of s programming money lots of it that root of all evil wey dem dey hide i don buy shovel for am oddyandoddreamythe economist‍️,positive
105,okay him dey stable now him dey on drip and e don dey sleep smoothly,positive
106,my guy na d gods dem won live big n see how dem de now na dem de make some of our people mata de go easy n well as dem enter real mata,positive
107,lol na that hairstyle i get for head take talk with my ex on the very first day memories,positive
108,of course im grateful for me i want to get closer with god for real for real this back sliding life is tiring but i need helplol im grateful for being a wonderful big sister daughter friend and business partner im grateful for my future partner partner too,positive
